session_id,is_click
100613,0.08147460550389406
100615,0.08002024310854602
100623,0.08489595506884137
100640,0.08421386175747807
100653,0.08554072923316498
100661,0.0868545676357154
100667,0.08147460550389406
100680,0.08400629809883406
100689,0.08292112888607035
100690,0.08572015577555787
100694,0.0839894292541009
100699,0.08550922617682626
100702,0.08147460550389406
100703,0.07880226027957285
100721,0.08550922617682626
100729,0.08294892994292279
100743,0.08424493154337843
100745,0.08293634093102355
100747,0.07843317096396067
100757,0.08445303045832339
100770,0.08273164154974084
100782,0.08570297498013665
100783,0.0857517292550896
100792,0.08293634093102355
100795,0.08273164154974084
100796,0.08003638441715956
100818,0.08383013001862466
100823,0.07843178189804957
100832,0.08312478993542162
100844,0.08049379734631798
100873,0.08312478993542162
100886,0.08529876718421696
100889,0.08312478993542162
100890,0.08421386175747807
100892,0.08271500554869418
100896,0.08258013494397036
100897,0.08573312784266071
100903,0.08421386175747807
100924,0.08570297498013665
100925,0.08461489254261147
100929,0.08312625461975068
100953,0.0844218910001344
100956,0.08280498450767794
100963,0.08251225814460156
100972,0.081072236797714
100975,0.08170095432558369
100986,0.07830159469850632
100996,0.08400629809883406
100997,0.08399907079073977
101007,0.08315411821351397
101009,0.08529143903497227
101016,0.08293634093102355
101017,0.08273164154974084
101023,0.08662624662113912
101027,0.08003638441715956
101035,0.08421386175747807
101038,0.08704964003424022
101041,0.08550922617682626
101046,0.08682262665710053
101058,0.08293634093102355
101061,0.08550922617682626
101070,0.08550922617682626
101094,0.08273164154974084
101105,0.08424493154337843
101128,0.07686695199108584
101136,0.08682262665710053
101143,0.08293634093102355
101145,0.08421386175747807
101150,0.08006604771659415
101161,0.08127319417221258
101168,0.08424493154337843
101172,0.08127319417221258
101180,0.08293634093102355
101182,0.07909389411340612
101186,0.08276221390696727
101189,0.07825306418960334
101199,0.08252740193134926
101227,0.08273164154974084
101235,0.08706849988612983
101236,0.08127319417221258
101240,0.08440643155683308
101243,0.08421386175747807
101249,0.08166002888661039
101267,0.08166147006012595
101279,0.0857517292550896
101293,0.0829669820901388
101312,0.08424493154337843
101315,0.08706242481444564
101318,0.08424493154337843
101324,0.08591584683887592
101325,0.0853301999387442
101326,0.08440643155683308
101350,0.08657856199245073
101362,0.08572015577555787
101368,0.08293634093102355
101408,0.08312478993542162
101418,0.08837107969118478
101424,0.08276221390696727
101447,0.08234579318312887
101450,0.08110225016272309
101451,0.0815047546159053
101456,0.08298825501100295
101463,0.08681518001619898
101466,0.07929037081013773
101472,0.08682262665710053
101474,0.08147460550389406
101494,0.08171303629420017
101497,0.08424493154337843
101500,0.0868545676357154
101502,0.08461340404909559
101531,0.07907139941841451
101547,0.08312625461975068
101563,0.08424493154337843
101574,0.08726400685207951
101592,0.08424493154337843
101593,0.08312625461975068
101601,0.07880086523595362
101610,0.08166002888661039
101611,0.0815047546159053
101617,0.08293634093102355
101623,0.08445795793018669
101624,0.0808786775238567
101649,0.08312625461975068
101655,0.08572015577555787
101658,0.08572015577555787
101662,0.08681518001619898
101667,0.0829669820901388
101672,0.08293634093102355
101675,0.08550188163683525
101676,0.07983821944130856
101682,0.08147460550389406
101692,0.08425921351981859
101700,0.08293634093102355
101704,0.08130327535045866
101706,0.08419695506416919
101709,0.08682262665710053
101723,0.08701906821669139
101725,0.08424493154337843
101729,0.08424493154337843
101735,0.07808793257715932
101738,0.08147460550389406
101741,0.08293634093102355
101742,0.07805893995501835
101752,0.08425921351981859
101757,0.08291966748918686
101766,0.08318632760451258
101772,0.08401200874271966
101784,0.08383013001862466
101807,0.08701906821669139
101812,0.08147460550389406
101813,0.08421386175747807
101816,0.08027839522165503
101825,0.08591433760771564
101831,0.08318632760451258
101836,0.08293634093102355
101838,0.0831927894475985
101842,0.08440494639230141
101864,0.0844218910001344
101883,0.08273164154974084
101890,0.08529876718421696
101899,0.08723336694256076
101902,0.08461489254261147
101909,0.07983821944130856
101911,0.08548474049939774
101920,0.08837107969118478
101934,0.08166147006012595
101935,0.08816539085054471
101938,0.08447705112466658
101939,0.08424493154337843
101944,0.0844218910001344
101945,0.08421386175747807
101954,0.081072236797714
101960,0.08682262665710053
101964,0.08706849988612983
101965,0.0853301999387442
101974,0.08553836685698035
101980,0.0844218910001344
101984,0.08707522445892721
101990,0.08319202262084137
101991,0.08443468474420994
102003,0.0815047546159053
102005,0.08425921351981859
102006,0.08294892994292279
102023,0.08293634093102355
102026,0.08293634093102355
102029,0.07983821944130856
102030,0.08273164154974084
102038,0.0829669820901388
102052,0.0755315023002865
102067,0.08424493154337843
102070,0.08465567318266219
102072,0.07966314522644957
102084,0.08727682010606005
102102,0.08400629809883406
102119,0.08706242481444564
102124,0.08682262665710053
102135,0.08529876718421696
102138,0.0844218910001344
102139,0.08316638298597913
102140,0.0853301999387442
102148,0.08440494639230141
102155,0.08403729833361365
102161,0.08147460550389406
102179,0.08273164154974084
102202,0.07805893995501835
102210,0.08276221390696727
102215,0.08447464930621455
102223,0.08086475113490028
102236,0.08443468474420994
102244,0.08107919744683072
102245,0.07865056196991425
102255,0.08421386175747807
102262,0.08421386175747807
102266,0.08445303045832339
102267,0.08550922617682626
102270,0.08726400685207951
102271,0.08570297498013665
102272,0.0829669820901388
102278,0.0857517292550896
102281,0.0857517292550896
102296,0.08554072923316498
102317,0.08166002888661039
102319,0.08312478993542162
102325,0.08440494639230141
102335,0.08682262665710053
102336,0.08403729833361365
102349,0.08317707049654245
102361,0.0868545676357154
102364,0.08440643155683308
102379,0.07707013141579375
102398,0.0815047546159053
102401,0.0857517292550896
102403,0.08312478993542162
102411,0.08168888640863033
102414,0.08549208370462791
102423,0.08273164154974084
102426,0.08421386175747807
102427,0.08445303045832339
102436,0.07986781567248069
102439,0.0857517292550896
102448,0.08273164154974084
102457,0.07865056196991425
102466,0.08570297498013665
102470,0.08089354792782098
102472,0.08273164154974084
102474,0.08255079167891739
102475,0.08440494639230141
102477,0.0829669820901388
102479,0.08421386175747807
102499,0.08166002888661039
102503,0.08421386175747807
102504,0.08293634093102355
102517,0.08550922617682626
102534,0.08440643155683308
102540,0.08572015577555787
102552,0.08291966748918686
102558,0.09066834168680064
102559,0.08312478993542162
102566,0.08591584683887592
102570,0.08293634093102355
102581,0.08170095432558369
102591,0.08312478993542162
102596,0.08003638441715956
102604,0.07986781567248069
102608,0.08089354792782098
102614,0.08315411821351397
102616,0.08403497366210906
102619,0.08554072923316498
102622,0.08067718462257781
102623,0.08297183071509376
102645,0.08273164154974084
102648,0.08400629809883406
102649,0.0829669820901388
102656,0.08550922617682626
102661,0.08424493154337843
102685,0.07880086523595362
102686,0.07880086523595362
102697,0.08424493154337843
102700,0.08550922617682626
102701,0.08529876718421696
102703,0.08421386175747807
102709,0.08400629809883406
102730,0.07969155121530257
102735,0.08092350096677989
102739,0.08424984799085658
102743,0.08550922617682626
102750,0.08837107969118478
102757,0.08554072923316498
102761,0.08421386175747807
102762,0.08166147006012595
102772,0.0868545676357154
102774,0.08252740193134926
102789,0.07880226027957285
102811,0.0815047546159053
102817,0.08293634093102355
102821,0.08424493154337843
102822,0.08298674928448171
102823,0.08293634093102355
102835,0.08421386175747807
102841,0.08421386175747807
102843,0.08682262665710053
102849,0.08312478993542162
102868,0.08273164154974084
102869,0.08591584683887592
102873,0.08550922617682626
102882,0.0815047546159053
102888,0.0868545676357154
102891,0.08440494639230141
102907,0.08293634093102355
102933,0.08065774987482259
102949,0.08317866203353032
102954,0.08572015577555787
102955,0.08147460550389406
102959,0.08276221390696727
102969,0.08424493154337843
102983,0.08382291647983221
102988,0.0829669820901388
102992,0.08148699235247094
103001,0.08110643557311703
103012,0.07823863785856347
103019,0.08273164154974084
103020,0.0857517292550896
103025,0.08293634093102355
103027,0.08424493154337843
103044,0.0770427686338977
103047,0.08316638298597913
103049,0.08443468474420994
103077,0.08421386175747807
103090,0.08421386175747807
103095,0.0829669820901388
103102,0.08424493154337843
103103,0.0844673444595603
103114,0.08421386175747807
103120,0.08007968320110484
103126,0.08273164154974084
103127,0.08003638441715956
103133,0.08293634093102355
103136,0.08421386175747807
103137,0.08550188163683525
103146,0.08576624275359991
103150,0.08445957171827877
103161,0.08444712099647426
103167,0.08443468474420994
103170,0.08421386175747807
103177,0.08291966748918686
103195,0.08273164154974084
103214,0.08421386175747807
103222,0.08292112888607035
103227,0.08682262665710053
103231,0.08088202917825031
103238,0.08401348762765495
103242,0.08276221390696727
103248,0.08554072923316498
103252,0.08682262665710053
103256,0.08443468474420994
103260,0.08529876718421696
103262,0.07966201464662857
103278,0.08421386175747807
103282,0.08273164154974084
103290,0.08293634093102355
103292,0.08926970153218892
103295,0.08682262665710053
103305,0.08276221390696727
103309,0.08792284734243165
103325,0.08684711851582705
103328,0.08443468474420994
103360,0.08591433760771564
103368,0.08597774674078125
103369,0.08490205430555015
103373,0.08594455784367813
103382,0.08291966748918686
103386,0.08591584683887592
103393,0.08421386175747807
103397,0.08425850346745337
103426,0.08271646366390074
103431,0.081072236797714
103436,0.08089354792782098
103438,0.08682262665710053
103446,0.08444712099647426
103447,0.08421386175747807
103463,0.08422662687584498
103479,0.08529876718421696
103482,0.08682262665710053
103490,0.08111842504526388
103513,0.08861473955683968
103521,0.0887899879580901
103530,0.08293634093102355
103536,0.08293634093102355
103539,0.08403729833361365
103542,0.0829669820901388
103545,0.08315411821351397
103565,0.08550922617682626
103566,0.08145819982529204
103567,0.08296116718971543
103586,0.086388917065628
103603,0.08570297498013665
103605,0.08596984806247243
103609,0.08812308226684629
103620,0.08293634093102355
103622,0.08421386175747807
103626,0.08312478993542162
103635,0.08003638441715956
103638,0.08593155679244163
103651,0.07862137826840673
103652,0.08294892994292279
103654,0.08708321502032237
103661,0.08292112888607035
103671,0.08003638441715956
103688,0.08400629809883406
103696,0.0857517292550896
103697,0.08276221390696727
103704,0.08293634093102355
103718,0.07862137826840673
103733,0.08554072923316498
103736,0.08312478993542162
103753,0.08276221390696727
103785,0.08749166681381026
103791,0.08570448084647847
103804,0.0853301999387442
103809,0.08214242080728103
103814,0.08403729833361365
103824,0.0844218910001344
103825,0.08461340404909559
103836,0.08707356544617278
103854,0.08572015577555787
103860,0.07862137826840673
103884,0.08424493154337843
103894,0.07880226027957285
103906,0.07949416624877198
103907,0.08145963775279408
103917,0.08193950585811044
103932,0.0870364877322343
103934,0.08572015577555787
103936,0.0829669820901388
103940,0.08127319417221258
103949,0.08526850882690393
103959,0.08507415498220829
103974,0.08421386175747807
103976,0.08837107969118478
103982,0.08421386175747807
103985,0.08424493154337843
103986,0.07983821944130856
104008,0.08424493154337843
104012,0.08292112888607035
104013,0.08273164154974084
104014,0.08292112888607035
104029,0.0857517292550896
104033,0.0815047546159053
104038,0.08440643155683308
104041,0.08292112888607035
104042,0.08166147006012595
104056,0.08570297498013665
104064,0.08273164154974084
104068,0.08168888640863033
104085,0.08340882465646954
104089,0.08421386175747807
104090,0.08572015577555787
104098,0.08424493154337843
104126,0.08682262665710053
104128,0.08440494639230141
104160,0.07880086523595362
104173,0.08440494639230141
104177,0.08424493154337843
104181,0.0857567254029618
104182,0.08276221390696727
104183,0.0829669820901388
104188,0.08127319417221258
104190,0.08550922617682626
104205,0.0815047546159053
104214,0.0829669820901388
104228,0.07686695199108584
104229,0.08572015577555787
104232,0.08682262665710053
104239,0.0868545676357154
104240,0.0829669820901388
104243,0.08293634093102355
104244,0.08007074161240808
104251,0.0844218910001344
104252,0.08645130282202795
104261,0.08461489254261147
104271,0.08172618245032187
104272,0.08421386175747807
104299,0.0844218910001344
104308,0.0829669820901388
104311,0.08252740193134926
104314,0.08149903309058093
104315,0.08276221390696727
104316,0.08421386175747807
104331,0.08419695506416919
104366,0.08315411821351397
104376,0.08550922617682626
104386,0.08359085248871334
104387,0.07986781567248069
104402,0.08424493154337843
104407,0.08596820812684702
104419,0.08440494639230141
104420,0.08147460550389406
104425,0.08572015577555787
104434,0.08464320905700712
104437,0.08572015577555787
104442,0.08312625461975068
104448,0.07880086523595362
104449,0.08147460550389406
104450,0.08276221390696727
104470,0.08421386175747807
104471,0.07865056196991425
104485,0.08424493154337843
104487,0.08291966748918686
104492,0.08554072923316498
104498,0.08421386175747807
104515,0.0829669820901388
104517,0.08276221390696727
104525,0.08792284734243165
104527,0.08553338224040195
104534,0.08293634093102355
104537,0.08002024310854602
104543,0.0844218910001344
104551,0.0829669820901388
104554,0.08554072923316498
104557,0.08422662687584498
104559,0.08421386175747807
104561,0.08421386175747807
104570,0.08834585368698143
104571,0.08425145816839898
104579,0.08702059500683176
104580,0.08682262665710053
104586,0.08147460550389406
104594,0.0857517292550896
104595,0.0853301999387442
104606,0.08273164154974084
104608,0.08400629809883406
104610,0.0857517292550896
104612,0.08150952538309537
104617,0.0815047546159053
104619,0.07968594593161839
104620,0.08107776564210241
104645,0.0829669820901388
104657,0.08440494639230141
104670,0.08550922617682626
104680,0.07805893995501835
104681,0.08297341868036595
104701,0.08297183071509376
104714,0.08969855047390382
104718,0.08447464930621455
104728,0.0839894292541009
104736,0.08007968320110484
104741,0.0857517292550896
104744,0.08293634093102355
104745,0.08840353517891045
104762,0.08424493154337843
104765,0.0857517292550896
104766,0.0868545676357154
104769,0.08049379734631798
104774,0.08293634093102355
104779,0.08145819982529204
104781,0.0829669820901388
104784,0.08701906821669139
104789,0.08466653440452841
104797,0.08554072923316498
104801,0.08147460550389406
104802,0.08293634093102355
104807,0.08445795793018669
104811,0.08293634093102355
104814,0.07670450197909194
104826,0.08276221390696727
104838,0.08421386175747807
104844,0.08296116718971543
104847,0.08572015577555787
104859,0.08276221390696727
104872,0.0815047546159053
104879,0.08701313300439915
104889,0.08255790560755927
104900,0.0870364877322343
104902,0.08529876718421696
104903,0.08572015577555787
104905,0.0868545676357154
104913,0.08529876718421696
104931,0.08550922617682626
104939,0.08550922617682626
104952,0.08570297498013665
104968,0.0807233322766696
104976,0.0829669820901388
104982,0.08572015577555787
104996,0.07969155121530257
105011,0.08273164154974084
105030,0.08554072923316498
105041,0.08466653440452841
105045,0.08400629809883406
105060,0.08258654422534345
105066,0.0829669820901388
105067,0.08232362126748481
105076,0.08549208370462791
105077,0.08270787930329422
105116,0.08127319417221258
105122,0.08312478993542162
105127,0.08440494639230141
105128,0.08682262665710053
105134,0.08443468474420994
105137,0.08840353517891045
105138,0.08232362126748481
105143,0.08273164154974084
105167,0.08171147030108804
105169,0.08550922617682626
105182,0.08403729833361365
105185,0.08682262665710053
105193,0.0868545676357154
105199,0.08572015577555787
105201,0.08440494639230141
105211,0.08253447629580021
105214,0.08003638441715956
105215,0.08837107969118478
105234,0.08255079167891739
105249,0.08293634093102355
105252,0.08273164154974084
105253,0.07722928866905635
105255,0.08421386175747807
105261,0.08421386175747807
105267,0.08403006860314331
105268,0.07969155121530257
105272,0.08572015577555787
105286,0.08572015577555787
105292,0.08424493154337843
105296,0.08291966748918686
105311,0.08273164154974084
105324,0.08553338224040195
105341,0.08273164154974084
105345,0.08276221390696727
105346,0.08312625461975068
105347,0.0815047546159053
105353,0.0844218910001344
105355,0.08840353517891045
105383,0.08293634093102355
105418,0.07805893995501835
105426,0.08529876718421696
105429,0.08255790560755927
105432,0.08312478993542162
105443,0.08445795793018669
105446,0.08575836168283923
105463,0.0815047546159053
105464,0.07808793257715932
105466,0.0870364877322343
105483,0.0870364877322343
105484,0.08171147030108804
105501,0.08445303045832339
105505,0.08570448084647847
105507,0.0844673444595603
105511,0.08444712099647426
105523,0.08421386175747807
105531,0.07984367144211624
105532,0.08276221390696727
105561,0.08276221390696727
105568,0.08421386175747807
105574,0.08291966748918686
105584,0.08147460550389406
105589,0.0844673444595603
105603,0.08293634093102355
105607,0.08445957171827877
105608,0.08445303045832339
105614,0.08292112888607035
105617,0.0857517292550896
105623,0.08440494639230141
105631,0.08317866203353032
105632,0.08466815180945027
105634,0.08837107969118478
105645,0.07990299176652867
105647,0.08421386175747807
105651,0.08403729833361365
105652,0.08400629809883406
105654,0.08421386175747807
105676,0.08682085497501833
105683,0.0857517292550896
105694,0.08147460550389406
105716,0.08424493154337843
105718,0.08424493154337843
105719,0.08529143903497227
105727,0.08130327535045866
105746,0.08168888640863033
105749,0.08149903309058093
105770,0.08382173224130306
105781,0.08424493154337843
105810,0.08251080330530536
105811,0.08723336694256076
105821,0.0815047546159053
105830,0.08380637264009601
105833,0.08679035586827252
105838,0.08445303045832339
105847,0.08316638298597913
105849,0.08069344682315992
105854,0.08424493154337843
105879,0.08147460550389406
105885,0.08145819982529204
105888,0.08128017054889496
105905,0.08706849988612983
105910,0.0829669820901388
105918,0.08550922617682626
105935,0.08403729833361365
105943,0.07880226027957285
105960,0.07865056196991425
105969,0.08147460550389406
105977,0.08969855047390382
105981,0.08421386175747807
105988,0.0829669820901388
105998,0.08723489713340875
106003,0.08443468474420994
106007,0.07969155121530257
106023,0.08591433760771564
106024,0.08553338224040195
106029,0.08445303045832339
106042,0.08190330679184661
106043,0.07704413515628952
106048,0.08550922617682626
106061,0.08529876718421696
106070,0.08908356912753282
106073,0.0811449644289746
106077,0.08952948132396653
106079,0.08591584683887592
106090,0.0870364877322343
106106,0.08168888640863033
106116,0.08424493154337843
106130,0.08400629809883406
106140,0.08704964003424022
106141,0.08424493154337843
106148,0.08292112888607035
106151,0.08003638441715956
106155,0.08421386175747807
106157,0.0810503403936015
106159,0.0868545676357154
106164,0.08444712099647426
106167,0.07884048076998579
106182,0.08440494639230141
106191,0.08293634093102355
106205,0.08424493154337843
106208,0.08591584683887592
106211,0.08554571423784997
106212,0.08424493154337843
106217,0.07722928866905635
106223,0.08440643155683308
106226,0.08706849988612983
106234,0.08273164154974084
106236,0.08421386175747807
106250,0.0868545676357154
106255,0.08682262665710053
106260,0.08400629809883406
106263,0.08461489254261147
106269,0.08440494639230141
106276,0.08529876718421696
106282,0.07823863785856347
106284,0.08658447037359579
106298,0.08421386175747807
106299,0.08293634093102355
106310,0.08421386175747807
106334,0.08421386175747807
106335,0.08550922617682626
106345,0.08421386175747807
106348,0.0868545676357154
106359,0.08570297498013665
106369,0.08421386175747807
106373,0.08147460550389406
106416,0.08554072923316498
106417,0.08550922617682626
106421,0.08424493154337843
106426,0.0857517292550896
106437,0.08702059500683176
106439,0.08706849988612983
106455,0.08110225016272309
106456,0.08421386175747807
106476,0.07862137826840673
106490,0.0868545676357154
106496,0.08421386175747807
106498,0.08276221390696727
106499,0.08065774987482259
106504,0.07966314522644957
106512,0.07862137826840673
106514,0.08403006860314331
106516,0.08400629809883406
106517,0.08399907079073977
106519,0.08837107969118478
106539,0.07946469652121908
106546,0.07966314522644957
106573,0.08424493154337843
106592,0.07882879909929993
106593,0.08359252612289172
106607,0.08291966748918686
106616,0.08572015577555787
106619,0.07862137826840673
106627,0.081072236797714
106635,0.08292112888607035
106638,0.0831935317339824
106639,0.08293634093102355
106646,0.08572015577555787
106652,0.08273164154974084
106653,0.0857517292550896
106656,0.08723489713340875
106660,0.08232362126748481
106681,0.08529876718421696
106695,0.08003638441715956
106700,0.08003638441715956
106701,0.08445957171827877
106704,0.0868545676357154
106705,0.08149903309058093
106707,0.08445303045832339
106708,0.08424493154337843
106715,0.0829669820901388
106717,0.08706849988612983
106718,0.08554072923316498
106734,0.08317707049654245
106745,0.0815047546159053
106746,0.08424493154337843
106756,0.08255790560755927
106775,0.08401903464127877
106778,0.08424493154337843
106782,0.0829669820901388
106786,0.08702059500683176
106788,0.08550922617682626
106790,0.08276221390696727
106792,0.0815047546159053
106801,0.08312478993542162
106806,0.08706849988612983
106812,0.08952948132396653
106818,0.08572015577555787
106823,0.08318632760451258
106829,0.08706849988612983
106833,0.0868545676357154
106842,0.08293634093102355
106847,0.0815047546159053
106856,0.08166002888661039
106863,0.08147460550389406
106869,0.0870364877322343
106873,0.08273164154974084
106880,0.08570297498013665
106886,0.0868545676357154
106889,0.07865056196991425
106908,0.08554072923316498
106911,0.08400629809883406
106918,0.0857517292550896
106919,0.08443468474420994
106925,0.08529876718421696
106932,0.08293634093102355
106936,0.08550188163683525
106938,0.08214242080728103
106952,0.0870364877322343
106955,0.08276221390696727
106956,0.08424493154337843
106984,0.0815047546159053
107007,0.08550188163683525
107013,0.08110225016272309
107017,0.0829669820901388
107018,0.08701906821669139
107027,0.08147460550389406
107030,0.08312625461975068
107045,0.08594455784367813
107050,0.08444712099647426
107062,0.08421386175747807
107072,0.08572015577555787
107079,0.0844218910001344
107093,0.0885706849136739
107094,0.08682262665710053
107100,0.07946469652121908
107114,0.0853301999387442
107122,0.08572015577555787
107125,0.08340882465646954
107146,0.07860688982746028
107151,0.08577364940676291
107168,0.08421386175747807
107178,0.08273164154974084
107194,0.07686695199108584
107196,0.08298106704852073
107199,0.08591433760771564
107202,0.0853301999387442
107208,0.08549208370462791
107209,0.08440494639230141
107216,0.08110225016272309
107217,0.08550922617682626
107222,0.08840353517891045
107226,0.0815047546159053
107229,0.07828212279114352
107230,0.08445303045832339
107256,0.08682262665710053
107260,0.08273164154974084
107265,0.081072236797714
107276,0.0857517292550896
107283,0.07983821944130856
107303,0.07910073582374648
107305,0.08147460550389406
107308,0.08424493154337843
107309,0.0853301999387442
107310,0.08464320905700712
107319,0.08421386175747807
107343,0.08424493154337843
107349,0.08147460550389406
107351,0.07986781567248069
107353,0.08723489713340875
107359,0.07685275989059737
107362,0.08445303045832339
107385,0.08403729833361365
107388,0.08424493154337843
107389,0.08705495956713374
107410,0.08293634093102355
107417,0.08361504682794428
107422,0.0829669820901388
107426,0.0853301999387442
107432,0.08812308226684629
107435,0.08109410146567297
107456,0.0815047546159053
107461,0.08403006860314331
107465,0.08421386175747807
107470,0.0844673444595603
107471,0.08399907079073977
107474,0.0829669820901388
107475,0.08147460550389406
107490,0.07963361827505663
107494,0.07823725194538471
107497,0.07709303047857129
107500,0.0857517292550896
107501,0.08682262665710053
107506,0.07808793257715932
107531,0.08292112888607035
107539,0.08147460550389406
107541,0.08315411821351397
107542,0.08293634093102355
107549,0.08172693697007238
107550,0.0829669820901388
107561,0.0844218910001344
107562,0.08125826014914948
107583,0.08837107969118478
107589,0.08424493154337843
107603,0.08444712099647426
107608,0.08445303045832339
107613,0.08596820812684702
107628,0.08317866203353032
107631,0.08421386175747807
107636,0.0770427686338977
107643,0.08706849988612983
107646,0.08862605954176529
107648,0.087955154093398
107649,0.08554072923316498
107650,0.08147460550389406
107660,0.08421386175747807
107661,0.08424493154337843
107667,0.08662624662113912
107669,0.08361391432593131
107676,0.08276221390696727
107678,0.08424493154337843
107692,0.08555370384414782
107693,0.0815047546159053
107700,0.08706849988612983
107708,0.0829669820901388
107713,0.08147460550389406
107716,0.08573312784266071
107718,0.0829669820901388
107725,0.08572015577555787
107734,0.08572015577555787
107738,0.0870364877322343
107740,0.08404220377587689
107752,0.08317866203353032
107767,0.08089354792782098
107778,0.08424493154337843
107783,0.0815047546159053
107787,0.08214242080728103
107793,0.0829669820901388
107800,0.08003638441715956
107814,0.07928479131339491
107839,0.08461340404909559
107843,0.08293634093102355
107846,0.08383013001862466
107851,0.0857517292550896
107854,0.08312478993542162
107857,0.08318632760451258
107860,0.08401348762765495
107878,0.08591433760771564
107885,0.08049379734631798
107890,0.08273164154974084
107892,0.08969855047390382
107912,0.08468172954815825
107915,0.08145963775279408
107919,0.07862137826840673
107922,0.08817908720135476
107938,0.08421386175747807
107963,0.087955154093398
107977,0.08002024310854602
107989,0.08293634093102355
108002,0.08682262665710053
108006,0.08021882049471254
108009,0.08682262665710053
108014,0.07926782504603173
108017,0.0829669820901388
108024,0.08424493154337843
108034,0.08464320905700712
108038,0.08293634093102355
108039,0.08682262665710053
108042,0.08145819982529204
108070,0.08147460550389406
108074,0.081072236797714
108088,0.0829669820901388
108112,0.08424493154337843
108121,0.08445303045832339
108143,0.08422662687584498
108157,0.08684711851582705
108161,0.08443468474420994
108170,0.08550922617682626
108171,0.0844218910001344
108175,0.08252740193134926
108179,0.08550922617682626
108182,0.08315411821351397
108197,0.08293634093102355
108220,0.08316638298597913
108274,0.08421386175747807
108279,0.08166002888661039
108282,0.08147460550389406
108283,0.0798503791324946
108284,0.0812855531094177
108289,0.07808793257715932
108292,0.08002024310854602
108298,0.08419843690549905
108309,0.08701906821669139
108312,0.08021882049471254
108313,0.08682262665710053
108315,0.08424493154337843
108327,0.08596320081657871
108344,0.08273164154974084
108355,0.08403729833361365
108358,0.08594455784367813
108360,0.08312625461975068
108377,0.08440643155683308
108380,0.08147460550389406
108387,0.08424493154337843
108388,0.0868545676357154
108393,0.08440494639230141
108405,0.08591584683887592
108408,0.08421386175747807
108412,0.08837107969118478
108416,0.0815047546159053
108429,0.0829669820901388
108432,0.08214242080728103
108445,0.08574573742978113
108459,0.08572015577555787
108462,0.0815047546159053
108464,0.08445795793018669
108472,0.0857517292550896
108473,0.0844673444595603
108474,0.08421386175747807
108481,0.08443468474420994
108482,0.0853301999387442
108484,0.08276221390696727
108493,0.08293634093102355
108512,0.08127319417221258
108542,0.0815047546159053
108543,0.08570297498013665
108553,0.08440494639230141
108556,0.08682262665710053
108557,0.0829669820901388
108558,0.0857517292550896
108563,0.0829669820901388
108570,0.08293634093102355
108582,0.08315411821351397
108602,0.08550922617682626
108604,0.08400629809883406
108614,0.08421386175747807
108615,0.0870364877322343
108622,0.08421386175747807
108624,0.0827599213204131
108626,0.0857517292550896
108629,0.08273164154974084
108631,0.08445957171827877
108633,0.0839822032642236
108635,0.08293634093102355
108646,0.08684711851582705
108648,0.08421386175747807
108659,0.0815047546159053
108662,0.08147460550389406
108670,0.08444712099647426
108675,0.08127319417221258
108676,0.08421386175747807
108677,0.08382173224130306
108687,0.08273164154974084
108699,0.0857517292550896
108701,0.0815047546159053
108716,0.08684711851582705
108721,0.08196274387045978
